Content,Level,datetime,content_length,source,Clean_Content
"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",Informativo,2024-03-17 16:16:07.084,18,Android,skipping withexcluded false tr intent intent act android intent action main flg cmp com android incallui incallactivity extras
jk2_init() Found child 1888 in scoreboard slot 6,Informativo,2005-12-04 20:05:55.000,3,Apache,child scoreboard slot
Revalidating client: 0x14f05578bd80013,Informativo,2015-08-10 18:25:24.332,2,Zookeeper,revalidating client
"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",Informativo,2015-10-18 18:10:46.000,14,Hadoop,retrying connect server msra sa tried time s retry policy retryuptomaximumcountwithfixedsleep maxretries sleeptime milliseconds
"Notification: 3 (n.leader), 0x700000197 (n.zxid), 0x1 (n.round), LEADING (n.state), 3 (n.sid), 0x7 (n.peerEPoch), LOOKING (my state)",Informativo,2015-08-07 07:27:47.425,16,Zookeeper,notification n leader n zxid n round leading n state n sid n peerepoch looking state
generating core.22119,Informativo,2005-07-16 06:49:30,2,BGL,generating core
"userActivityNoUpdateLocked: eventTime=261991304, event=2, flags=0x0, uid=1000",Informativo,2024-03-17 16:16:06.670,5,Android,useractivitynoupdatelocked eventtime event flags uid
After Scheduling: PendingReds:1 ScheduledMaps:0 ScheduledReds:0 AssignedMaps:10 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:10 ContRel:0 HostLocal:7 RackLocal:3,Informativo,2015-10-18 18:04:08.000,12,Hadoop,scheduling pendingreds scheduledmaps scheduledreds assignedmaps assignedreds completedmaps completedreds contalloc contrel hostlocal racklocal
jk2_init() Found child 5019 in scoreboard slot 7,Informativo,2005-12-05 07:51:39.000,3,Apache,child scoreboard slot
HBM brightnessIn =38,Informativo,2024-03-17 16:15:59.185,2,Android,hbm brightnessin
updateDimmedActivatedHideSensitive overlap:false,Informativo,2024-03-17 16:16:00.049,3,Android,updatedimmedactivatedhidesensitive overlap false
JVM with ID: jvm_1445144423722_0020_m_000002 given task: attempt_1445144423722_0020_m_000000_0,Informativo,2015-10-18 18:02:02.000,4,Hadoop,jvm id given task
jk2_init() Found child 4617 in scoreboard slot 7,Informativo,2005-12-05 05:12:56.000,3,Apache,child scoreboard slot
total of 12 ddr error(s) detected and corrected,Informativo,2005-10-09 04:39:02,6,BGL,total ddr error s detected corrected
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",Informativo,2024-03-17 16:16:01.470,17,Android,ready true policy wakefulness wksummary uasummary bootcompleted true boostinprogress false waitmodeenable false mode false manual auto adj
logNotificationVisibilityChanges runInThread over,Informativo,2024-03-17 16:15:39.603,2,Android,lognotificationvisibilitychanges runinthread
"Kernel detected 4909176 integer alignment exceptions (4909169) iar 0x00544ea8, dear 0x01fc8a40 (4909170) iar 0x00544eb8, dear 0x01fc8a60 (4909171) iar 0x00544ea8, dear 0x01fc8a80 (4909172) iar 0x00544eb8, dear 0x01fc8aa0 (4909173) iar 0x00544ee0, dear 0x01fc8ac0 (4909174) iar 0x00544ef0, dear 0x01fc8ae0 (4909175) iar 0x00544ee0, dear 0x01fc8b00 (4909176) iar 0x00544ef0, dear 0x01fc8b20",Informativo,2005-12-07 04:04:38,21,BGL,kernel detected integer alignment exceptions iar dear iar dear iar dear iar dear iar dear iar dear iar dear iar dear
jk2_init() Found child 6037 in scoreboard slot 6,Informativo,2005-12-05 13:53:00.000,3,Apache,child scoreboard slot
640404 floating point alignment exceptions,Informativo,2005-11-03 22:44:20,4,BGL,floating point alignment exceptions
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:32.000,6,Hadoop,reduce slow start threshold met completedmapsforreduceslowstart
1524480 double-hummer alignment exceptions,Informativo,2005-08-26 19:26:36,4,BGL,double hummer alignment exceptions
"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",Informativo,2015-10-18 18:06:05.000,14,Hadoop,retrying connect server msra sa tried time s retry policy retryuptomaximumcountwithfixedsleep maxretries sleeptime milliseconds
HBM brightnessOut =38,Informativo,2024-03-17 16:15:20.963,2,Android,hbm brightnessout
"Animating brightness: target=38, rate=200",Informativo,2024-03-17 16:15:20.357,4,Android,animating brightness target rate
generating core.10057,Informativo,2005-07-14 03:15:15,2,BGL,generating core
Notification time out: 60000,Informativo,2015-08-25 00:23:14.943,2,Zookeeper,notification time
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:57.000,6,Hadoop,reduce slow start threshold met completedmapsforreduceslowstart
jk2_init() Found child 1565 in scoreboard slot 9,Informativo,2005-12-04 17:43:08.000,3,Apache,child scoreboard slot
"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",Informativo,2015-10-18 18:08:16.000,14,Hadoop,retrying connect server msra sa tried time s retry policy retryuptomaximumcountwithfixedsleep maxretries sleeptime milliseconds
instruction cache parity error corrected,Informativo,2005-12-27 07:45:17,5,BGL,instruction cache parity error corrected
"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",Informativo,2024-03-17 16:15:47.988,14,Android,skipping withexcluded false tr intent intent flg cmp com android systemui recents recentsactivity bnds
"CE sym 26, at 0x07a95e80, mask 0x10",Informativo,2005-08-28 14:06:48,3,BGL,ce sym mask
"Node card VPD check: U01 node in processor card slot J14 do not match. VPD ecid 074C04C10F7BFFFF08051AE08ED2, found 04C180A5D12FFFFF05081BD088E2",Informativo,2005-08-04 17:33:53,11,BGL,node card vpd check node processor card slot match vpd ecid
generating core.2600,Informativo,2005-07-14 02:30:54,2,BGL,generating core
113622512 double-hummer alignment exceptions,Informativo,2005-07-13 11:00:52,4,BGL,double hummer alignment exceptions
jk2_init() Found child 5365 in scoreboard slot 8,Informativo,2005-12-05 10:21:05.000,3,Apache,child scoreboard slot
jk2_init() Found child 5469 in scoreboard slot 8,Informativo,2005-12-05 10:41:14.000,3,Apache,child scoreboard slot
jk2_init() Found child 314 in scoreboard slot 7,Informativo,2005-12-04 07:13:09.000,3,Apache,child scoreboard slot
iar 001061e8 dear 0247015c,Informativo,2005-11-08 19:18:43,2,BGL,iar dear
generating core.430,Informativo,2005-06-07 02:50:03,2,BGL,generating core
"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0",Informativo,2024-03-17 16:16:06.688,5,Android,updateclipping isoverlap false gettoppadding translation
"setSystemUiVisibility vis=0 mask=1 oldVal=508 newVal=508 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",Informativo,2024-03-17 16:13:47.450,12,Android,setsystemuivisibility vis mask oldval newval diff fullscreenstackvis dockedstackvis fullscreenstackbounds rect dockedstackbounds rect
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.1795899,Informativo,2015-10-18 18:03:06.000,2,Hadoop,progress taskattempt
"CE sym 28, at 0x110067e0, mask 0x02",Informativo,2005-06-08 17:25:56,3,BGL,ce sym mask
15 floating point alignment exceptions,Informativo,2005-07-23 17:27:07,4,BGL,floating point alignment exceptions
HBM brightnessOut =38,Informativo,2024-03-17 16:15:58.884,2,Android,hbm brightnessout
"interceptKeyBeforeQueueing: key 3 , result : 1",Informativo,2024-03-17 16:15:47.589,3,Android,interceptkeybeforequeueing key result
Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.19247705,Informativo,2015-10-18 18:04:14.000,2,Hadoop,progress taskattempt
jk2_init() Found child 32669 in scoreboard slot 8,Informativo,2005-12-04 06:57:19.000,3,Apache,child scoreboard slot
"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10111}, uid=1000, pid=1702",Informativo,2024-03-17 16:15:49.228,10,Android,acquire lock flags tag launch android ws worksource uid pid
jk2_init() Found child 32622 in scoreboard slot 7,Informativo,2005-12-04 06:51:13.000,3,Apache,child scoreboard slot
cancelPeek: false,Informativo,2024-03-17 16:13:47.224,2,Android,cancelpeek false
"release:lock=264232593, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0",Informativo,2024-03-17 16:13:41.480,10,Android,release lock flg tag audiomix audioserver ws null uid pid
"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",Informativo,2015-10-18 18:07:28.000,14,Hadoop,retrying connect server msra sa tried time s retry policy retryuptomaximumcountwithfixedsleep maxretries sleeptime milliseconds
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:05.000,5,Hadoop,recalculating schedule headroom memory vcores
generating core.10299,Informativo,2005-07-09 16:58:00,2,BGL,generating core
JVM with ID : jvm_1445144423722_0020_m_000011 asked for a task,Informativo,2015-10-18 18:04:12.000,4,Hadoop,jvm id asked task
iar 00106834 dear 0245ccfc,Informativo,2005-11-04 17:32:23,2,BGL,iar dear
Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.32285523,Informativo,2015-10-18 18:04:35.000,2,Hadoop,progress taskattempt
"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",Informativo,2024-03-17 16:14:08.061,12,Android,setsystemuivisibility vis mask oldval newval diff fullscreenstackvis dockedstackvis fullscreenstackbounds rect dockedstackbounds rect
generating core.20595,Informativo,2005-07-16 06:11:03,2,BGL,generating core
generating core.1978,Informativo,2005-06-15 13:57:15,2,BGL,generating core
2201500 double-hummer alignment exceptions,Informativo,2005-08-26 18:59:26,4,BGL,double hummer alignment exceptions
generating core.29025,Informativo,2005-07-17 11:21:22,2,BGL,generating core
setLightsOn(true),Informativo,2024-03-17 16:14:07.697,2,Android,setlightson true
iar 0014a150 dear 00991c88,Informativo,2005-08-28 10:17:35,2,BGL,iar dear
"Animating brightness: target=38, rate=200",Informativo,2024-03-17 16:13:41.614,4,Android,animating brightness target rate
Starting quorum peer,Informativo,2015-07-30 23:46:27.304,3,Zookeeper,starting quorum peer
generating core.84,Informativo,2005-07-15 15:42:04,2,BGL,generating core
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:40.000,5,Hadoop,recalculating schedule headroom memory vcores
Received connection request /10.10.34.12:56786,Informativo,2015-07-29 19:31:07.510,3,Zookeeper,received connection request
getLastAudibleStreamVolume  treamType: 7,Informativo,2024-03-17 16:13:55.906,2,Android,getlastaudiblestreamvolume treamtype
workerEnv.init() ok /etc/httpd/conf/workers2.properties,Informativo,2005-12-04 16:56:27.000,6,Apache,workerenv init ok httpd conf properties
generating core.22273,Informativo,2005-07-16 06:46:05,2,BGL,generating core
Closed socket connection for client /10.10.34.35:48997 which had sessionid 0x14f4a6318b80024,Informativo,2015-08-20 19:32:55.963,5,Zookeeper,closed socket connection client sessionid
After Scheduling: PendingReds:1 ScheduledMaps:3 ScheduledReds:0 AssignedMaps:7 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:7 ContRel:0 HostLocal:4 RackLocal:3,Informativo,2015-10-18 18:03:56.000,12,Hadoop,scheduling pendingreds scheduledmaps scheduledreds assignedmaps assignedreds completedmaps completedreds contalloc contrel hostlocal racklocal
Got allocated containers 1,Informativo,2015-10-18 18:04:10.000,3,Hadoop,got allocated containers
jk2_init() Found child 32410 in scoreboard slot 7,Informativo,2005-12-04 06:11:11.000,3,Apache,child scoreboard slot
"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0",Informativo,2024-03-17 16:15:34.294,5,Android,updateclipping isoverlap false gettoppadding translation
"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-178.0",Informativo,2024-03-17 16:13:47.357,5,Android,updateclipping isoverlap false gettoppadding translation
Received connection request /10.10.34.12:50043,Informativo,2015-07-29 19:31:08.922,3,Zookeeper,received connection request
"release:lock=233570404, flg=0x0, tag=""View Lock"", name=com.android.systemui"", ws=null, uid=10037, pid=2227",Informativo,2024-03-17 16:13:38.905,13,Android,release lock flg tag view lock com android systemui ws null uid pid
generating core.783,Informativo,2005-06-21 18:16:24,2,BGL,generating core
"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",Informativo,2024-03-17 16:15:48.660,17,Android,ready true policy wakefulness wksummary uasummary bootcompleted true boostinprogress false waitmodeenable false mode false manual auto adj
workerEnv.init() ok /etc/httpd/conf/workers2.properties,Informativo,2005-12-05 07:57:02.000,6,Apache,workerenv init ok httpd conf properties
"10686 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",Informativo,2005-12-01 14:39:24,17,BGL,total interrupts critical input interrupts microseconds total spent critical input interrupts microseconds max time critical input interrupt
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",Informativo,2024-03-17 16:16:03.355,17,Android,ready true policy wakefulness wksummary uasummary bootcompleted true boostinprogress false waitmodeenable false mode false manual auto adj
iar 001061dc dear 0244c28c,Informativo,2005-11-03 22:54:37,2,BGL,iar dear
"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",Informativo,2015-10-18 18:06:58.000,14,Hadoop,retrying connect server msra sa tried time s retry policy retryuptomaximumcountwithfixedsleep maxretries sleeptime milliseconds
jk2_init() Found child 6044 in scoreboard slot 8,Informativo,2005-12-05 13:53:34.000,3,Apache,child scoreboard slot
jk2_init() Found child 32761 in scoreboard slot 6,Informativo,2005-12-04 07:08:02.000,3,Apache,child scoreboard slot
"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",Informativo,2024-03-17 16:15:06.211,17,Android,ready true policy wakefulness wksummary uasummary bootcompleted true boostinprogress false waitmodeenable false mode false manual auto adj
6182400 double-hummer alignment exceptions,Informativo,2005-06-22 23:01:45,4,BGL,double hummer alignment exceptions
"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",Informativo,2024-03-17 16:15:51.863,12,Android,setsystemuivisibility vis mask oldval newval diff fullscreenstackvis dockedstackvis fullscreenstackbounds rect dockedstackbounds rect
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.26314905,Informativo,2015-10-18 18:03:42.000,2,Hadoop,progress taskattempt
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:50.000,6,Hadoop,reduce slow start threshold met completedmapsforreduceslowstart
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Informativo,2015-10-18 18:03:21.000,2,Hadoop,progress taskattempt
Received connection request /10.10.34.13:60423,Informativo,2015-07-29 19:31:55.793,3,Zookeeper,received connection request
setLightsOn(true),Informativo,2024-03-17 16:15:54.798,2,Android,setlightson true
generating core.10019,Informativo,2005-07-10 01:19:45,2,BGL,generating core
generating core.41718,Informativo,2005-07-16 06:05:13,2,BGL,generating core
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",Informativo,2024-03-17 16:16:02.928,17,Android,ready true policy wakefulness wksummary uasummary bootcompleted true boostinprogress false waitmodeenable false mode false manual auto adj
"cancelNotificationLocked called,tell the app,reason = 1",Informativo,2024-03-17 16:13:47.150,5,Android,cancelnotificationlocked called tell app reason
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,Informativo,2005-12-01 14:39:18,13,BGL,microseconds spent rbs signal handler calls microseconds maximum time single instance correctable ddr
jk2_init() Found child 4977 in scoreboard slot 8,Informativo,2005-12-05 07:41:50.000,3,Apache,child scoreboard slot
Client attempting to establish new session at /10.10.34.13:37229,Informativo,2015-07-29 19:54:05.544,5,Zookeeper,client attempting establish new session
jk2_init() Found child 32731 in scoreboard slot 8,Informativo,2005-12-04 07:04:55.000,3,Apache,child scoreboard slot
"userActivityNoUpdateLocked: eventTime=261972159, event=1, flags=0x0, uid=1000",Informativo,2024-03-17 16:15:47.525,5,Android,useractivitynoupdatelocked eventtime event flags uid
"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",Informativo,2024-03-17 16:15:51.781,12,Android,setsystemuivisibility vis mask oldval newval diff fullscreenstackvis dockedstackvis fullscreenstackbounds rect dockedstackbounds rect
"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",Informativo,2015-10-18 18:06:36.000,14,Hadoop,retrying connect server msra sa tried time s retry policy retryuptomaximumcountwithfixedsleep maxretries sleeptime milliseconds
Auth successful for job_1445144423722_0020 (auth:SIMPLE),Informativo,2015-10-18 18:04:06.000,4,Hadoop,auth successful auth simple
removeNotification:0|com.tencent.mobileqq|121|null|10111,Informativo,2024-03-17 16:15:49.564,5,Android,removenotification com tencent mobileqq null
"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",Informativo,2024-03-17 16:14:07.860,12,Android,setsystemuivisibility vis mask oldval newval diff fullscreenstackvis dockedstackvis fullscreenstackbounds rect dockedstackbounds rect
Processing the event EventType: JOB_SETUP,Informativo,2015-10-18 18:01:53.000,3,Hadoop,processing event eventtype
jk2_init() Found child 32740 in scoreboard slot 8,Informativo,2005-12-04 07:05:44.000,3,Apache,child scoreboard slot
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",Informativo,2024-03-17 16:15:05.995,17,Android,ready true policy wakefulness wksummary uasummary bootcompleted true boostinprogress false waitmodeenable false mode false manual auto adj
playSoundEffect   effectType: 0,Informativo,2024-03-17 16:15:36.912,2,Android,playsoundeffect effecttype
jk2_init() Found child 6099 in scoreboard slot 6,Informativo,2005-12-05 14:01:47.000,3,Apache,child scoreboard slot
updateDimmedActivatedHideSensitive overlap:false,Informativo,2024-03-17 16:13:47.499,3,Android,updatedimmedactivatedhidesensitive overlap false
"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",Informativo,2024-03-17 16:14:22.522,12,Android,setsystemuivisibility vis mask oldval newval diff fullscreenstackvis dockedstackvis fullscreenstackbounds rect dockedstackbounds rect
"Node card VPD check: U11 node in processor card slot J18 do not match. VPD ecid 04CC81389C2FFFFF03071B7048DF, found 04D780871F2FFFFF08031BD046E2",Informativo,2005-09-02 22:50:54,11,BGL,node card vpd check node processor card slot match vpd ecid
generating core.28666,Informativo,2005-07-09 19:36:57,2,BGL,generating core
jk2_init() Found child 5942 in scoreboard slot 8,Informativo,2005-12-05 13:32:28.000,3,Apache,child scoreboard slot
HBM brightnessOut =38,Informativo,2024-03-17 16:14:19.248,2,Android,hbm brightnessout
After Scheduling: PendingReds:1 ScheduledMaps:0 ScheduledReds:0 AssignedMaps:10 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:11 ContRel:1 HostLocal:7 RackLocal:3,Informativo,2015-10-18 18:04:10.000,12,Hadoop,scheduling pendingreds scheduledmaps scheduledreds assignedmaps assignedreds completedmaps completedreds contalloc contrel hostlocal racklocal
jk2_init() Found child 32411 in scoreboard slot 9,Informativo,2005-12-04 06:11:11.000,3,Apache,child scoreboard slot
Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,Informativo,2024-03-17 16:16:00.289,53,Android,destroying surface surface popupwindow called com android server wm windowstateanimator destroysurface com android server wm windowstateanimator destroysurfacelocked com android server wm windowstate removelocked com android server wm windowmanagerservice removewindowinnerlocked com android server wm windowmanagerservice removewindowinnerlocked com android server wm windowmanagerservice removewindowlocked com android server wm windowmanagerservice removewindowlocked com android server wm windowmanagerservice removewindow
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",Informativo,2024-03-17 16:15:01.806,17,Android,ready true policy wakefulness wksummary uasummary bootcompleted true boostinprogress false waitmodeenable false mode false manual auto adj
HBM brightnessIn =38,Informativo,2024-03-17 16:16:03.405,2,Android,hbm brightnessin
jk2_init() Found child 32556 in scoreboard slot 8,Informativo,2005-12-04 06:43:20.000,3,Apache,child scoreboard slot
setLightsOn(true),Informativo,2024-03-17 16:15:58.224,2,Android,setlightson true
stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,Informativo,2024-03-17 16:14:27.161,2,Android,stopwifidisplayscanlocked mwifidisplayscanrequestcount
workerEnv.init() ok /etc/httpd/conf/workers2.properties,Informativo,2005-12-04 06:41:04.000,6,Apache,workerenv init ok httpd conf properties
generating core.2917,Informativo,2005-07-25 23:31:23,2,BGL,generating core
workerEnv.init() ok /etc/httpd/conf/workers2.properties,Informativo,2005-12-05 13:32:30.000,6,Apache,workerenv init ok httpd conf properties
"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",Informativo,2024-03-17 16:14:00.002,5,Android,acquiring suspend blocker powermanagerservice wakelocks
Destroying surface Surface(name=PopupWindow:d76a91d) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,Informativo,2024-03-17 16:14:15.072,53,Android,destroying surface surface popupwindow called com android server wm windowstateanimator destroysurface com android server wm windowstateanimator destroysurfacelocked com android server wm windowstate removelocked com android server wm windowmanagerservice removewindowinnerlocked com android server wm windowmanagerservice removewindowinnerlocked com android server wm windowmanagerservice removewindowlocked com android server wm windowmanagerservice removewindowlocked com android server wm windowmanagerservice removewindow
"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-19.0",Informativo,2024-03-17 16:13:46.568,5,Android,updateclipping isoverlap false gettoppadding translation
updateDimmedActivatedHideSensitive overlap:false,Informativo,2024-03-17 16:13:38.928,3,Android,updatedimmedactivatedhidesensitive overlap false
jk2_init() Found child 32552 in scoreboard slot 7,Informativo,2005-12-04 06:42:11.000,3,Apache,child scoreboard slot
"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",Informativo,2024-03-17 16:15:48.242,17,Android,ready true policy wakefulness wksummary uasummary bootcompleted true boostinprogress false waitmodeenable false mode false manual auto adj
jk2_init() Found child 6055 in scoreboard slot 8,Informativo,2005-12-05 13:57:07.000,3,Apache,child scoreboard slot
generating core.2263,Informativo,2005-07-12 12:44:26,2,BGL,generating core
"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",Informativo,2024-03-17 16:13:58.797,17,Android,ready true policy wakefulness wksummary uasummary bootcompleted true boostinprogress false waitmodeenable false mode false manual auto adj
generating core.1818,Informativo,2005-06-09 04:48:27,2,BGL,generating core
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",Informativo,2024-03-17 16:13:40.332,17,Android,ready true policy wakefulness wksummary uasummary bootcompleted true boostinprogress false waitmodeenable false mode false manual auto adj
getRingerMode...,Informativo,2024-03-17 16:16:04.583,1,Android,getringermode
4 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,Informativo,2005-10-14 07:04:42,8,BGL,tree receiver synch state event s dcr detected
Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000006_0 : 13562,Informativo,2015-10-18 18:03:56.000,4,Hadoop,shuffle port returned containermanager
Received connection request /10.10.34.11:32964,Informativo,2015-07-29 19:35:01.238,3,Zookeeper,received connection request
"updateNotificationShade: total=0, active=0",Informativo,2024-03-17 16:15:49.564,3,Android,updatenotificationshade total active
"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",Informativo,2024-03-17 16:14:08.313,17,Android,ready true policy wakefulness wksummary uasummary bootcompleted true boostinprogress false waitmodeenable false mode false manual auto adj
generating core.25382,Informativo,2005-07-09 18:51:16,2,BGL,generating core
updateDimmedActivatedHideSensitive overlap:false,Informativo,2024-03-17 16:13:47.713,3,Android,updatedimmedactivatedhidesensitive overlap false
removeNotificationChildren,Informativo,2024-03-17 16:16:06.762,1,Android,removenotificationchildren
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:02:36.000,6,Hadoop,reduce slow start threshold met completedmapsforreduceslowstart
"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",Informativo,2024-03-17 16:14:05.724,12,Android,setsystemuivisibility vis mask oldval newval diff fullscreenstackvis dockedstackvis fullscreenstackbounds rect dockedstackbounds rect
jk2_init() Found child 6285 in scoreboard slot 8,Informativo,2005-12-05 15:45:42.000,3,Apache,child scoreboard slot
generating core.1557,Informativo,2005-07-10 04:11:30,2,BGL,generating core
