LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,datetime,content_length
1728,03-17,16:16:00.537,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:16:00.537,1
1729,03-17,16:16:00.538,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:16:00.538,18
1730,03-17,16:16:00.550,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:16:00.550,1
1731,03-17,16:16:00.550,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:16:00.550,18
1732,03-17,16:16:00.693,1702,1820,Informativo,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,2024-03-17 16:16:00.693,3
1733,03-17,16:16:00.693,1702,1820,Informativo,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,2024-03-17 16:16:00.693,3
1734,03-17,16:16:00.693,1702,1820,Informativo,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",2024-03-17 16:16:00.693,4
1735,03-17,16:16:00.919,1702,2105,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261985554, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:16:00.919,5
1736,03-17,16:16:00.920,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:00.920,1
1737,03-17,16:16:00.994,1702,1820,Informativo,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,2024-03-17 16:16:00.994,3
1738,03-17,16:16:00.994,1702,1820,Informativo,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,2024-03-17 16:16:00.994,3
1739,03-17,16:16:00.994,1702,1820,Informativo,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",2024-03-17 16:16:00.994,4
1740,03-17,16:16:01.098,1702,2633,Informativo,WindowManager,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,E41,Destroying surface Surface(name=<*>) called by <*>,2024-03-17 16:16:01.098,13
1741,03-17,16:16:01.105,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:16:01.105,1
1742,03-17,16:16:01.106,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:16:01.106,18
1743,03-17,16:16:01.183,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:16:01.183,1
1744,03-17,16:16:01.183,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:16:01.183,18
1745,03-17,16:16:01.208,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:16:01.208,1
1746,03-17,16:16:01.208,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:16:01.208,18
1747,03-17,16:16:01.295,1702,1820,Informativo,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,2024-03-17 16:16:01.295,3
1748,03-17,16:16:01.295,1702,1820,Informativo,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,2024-03-17 16:16:01.295,3
1749,03-17,16:16:01.295,1702,1820,Informativo,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",2024-03-17 16:16:01.295,4
1750,03-17,16:16:01.318,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:16:01.318,1
1751,03-17,16:16:01.318,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:16:01.318,18
1752,03-17,16:16:01.319,1702,1815,Informativo,WindowManager,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105,E41,Destroying surface Surface(name=<*>) called by <*>,2024-03-17 16:16:01.319,13
1753,03-17,16:16:01.469,1702,2105,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261986105, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:16:01.469,5
1754,03-17,16:16:01.470,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:01.470,1
1755,03-17,16:16:01.530,28601,28601,Informativo,AudioManager,playSoundEffect   effectType: 0,E99,playSoundEffect   effectType: <*>,2024-03-17 16:16:01.530,3
1756,03-17,16:16:01.530,28601,28601,Informativo,AudioManager,querySoundEffectsEnabled...,E102,querySoundEffectsEnabled...,2024-03-17 16:16:01.530,1
1757,03-17,16:16:01.598,1702,1820,Informativo,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,2024-03-17 16:16:01.598,3
1758,03-17,16:16:01.598,1702,1820,Informativo,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,2024-03-17 16:16:01.598,3
1759,03-17,16:16:01.598,1702,1820,Informativo,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",2024-03-17 16:16:01.598,4
1760,03-17,16:16:01.899,1702,1820,Informativo,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,2024-03-17 16:16:01.899,3
1761,03-17,16:16:01.899,1702,1820,Informativo,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,2024-03-17 16:16:01.899,3
1762,03-17,16:16:01.899,1702,1820,Informativo,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",2024-03-17 16:16:01.899,4
1763,03-17,16:16:02.202,1702,1820,Informativo,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,2024-03-17 16:16:02.202,3
1764,03-17,16:16:02.202,1702,1820,Informativo,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,2024-03-17 16:16:02.202,3
1765,03-17,16:16:02.202,1702,1820,Informativo,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",2024-03-17 16:16:02.202,4
1766,03-17,16:16:02.240,1702,2105,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261986874, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:16:02.240,5
1767,03-17,16:16:02.241,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:02.241,1
1768,03-17,16:16:02.502,1702,1820,Informativo,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,2024-03-17 16:16:02.502,3
1769,03-17,16:16:02.502,1702,1820,Informativo,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,2024-03-17 16:16:02.502,3
1770,03-17,16:16:02.502,1702,1820,Informativo,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",2024-03-17 16:16:02.502,4
1771,03-17,16:16:02.756,1702,2105,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261987391, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:16:02.756,5
1772,03-17,16:16:02.757,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:02.757,1
1773,03-17,16:16:02.802,1702,1820,Informativo,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,2024-03-17 16:16:02.802,3
1774,03-17,16:16:02.802,1702,1820,Informativo,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,2024-03-17 16:16:02.802,3
1775,03-17,16:16:02.802,1702,1820,Informativo,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",2024-03-17 16:16:02.802,4
1776,03-17,16:16:02.895,1702,1820,Informativo,PowerManagerService,"updateIsPoweredLocked: wasPowered=false, mIsPowered=false, oldPlugType=0, mPlugType=0, mBatteryLevel=23",E159,"updateIsPoweredLocked: wasPowered=false, mIsPowered=false, oldPlugType=<*>, mPlugType=<*>, mBatteryLevel=<*>",2024-03-17 16:16:02.895,6
1777,03-17,16:16:02.897,2227,2227,Informativo,KeyguardUpdateMonitor,received broadcast android.intent.action.BATTERY_CHANGED,E104,received broadcast <*>,2024-03-17 16:16:02.897,3
1778,03-17,16:16:02.897,2227,2227,Advertencia,KeyguardUpdateMonitor,ACTION_BATTERY_CHANGED AMP: 0; Volt: 0,E12,ACTION_BATTERY_CHANGED AMP: <*>; Volt: <*>,2024-03-17 16:16:02.897,5
1779,03-17,16:16:02.898,1702,1702,Informativo,DeviceIdleController,updateChargingLocked: charging=false,E154,updateChargingLocked: charging=false,2024-03-17 16:16:02.898,2
1780,03-17,16:16:02.899,1702,1702,Informativo,WifiService,"onReceive, action:android.intent.action.BATTERY_CHANGED",E92,"onReceive, action:<*>",2024-03-17 16:16:02.899,2
1781,03-17,16:16:02.899,1702,1702,Informativo,WifiService,ACTION_BATTERY_CHANGED pluggedType: 0,E13,ACTION_BATTERY_CHANGED pluggedType: <*>,2024-03-17 16:16:02.899,3
1782,03-17,16:16:02.899,1702,2121,Informativo,WifiController,ApStaDisabledState what=155652,E24,ApStaDisabledState what=<*>,2024-03-17 16:16:02.899,2
1783,03-17,16:16:02.899,1702,2121,Informativo,WifiController,DefaultState what=155652,E40,DefaultState what=<*>,2024-03-17 16:16:02.899,2
1784,03-17,16:16:02.899,1702,2121,Informativo,WifiController,battery changed pluggedType: 0,E26,battery changed pluggedType: <*>,2024-03-17 16:16:02.899,4
1785,03-17,16:16:02.899,2227,2227,Informativo,KeyguardUpdateMonitor,RefreshBatteryInfo isBatteryLow: 23,E106,RefreshBatteryInfo isBatteryLow: <*>,2024-03-17 16:16:02.899,3
1786,03-17,16:16:02.899,2227,2227,Advertencia,KeyguardUpdateMonitor,ChargingSpeed  Wattage: -1 ST: 5000000 --> 7500000,E35,ChargingSpeed  Wattage: <*> ST: <*> --> <*>,2024-03-17 16:16:02.899,7
1787,03-17,16:16:02.899,2227,2227,Informativo,KeyguardUpdateMonitor,handleBatteryUpdate,E62,handleBatteryUpdate,2024-03-17 16:16:02.899,1
1788,03-17,16:16:02.900,2227,2227,Informativo,KeyguardUpdateMonitor,RefreshBatteryInfo isBatteryLow: 23,E106,RefreshBatteryInfo isBatteryLow: <*>,2024-03-17 16:16:02.900,3
1789,03-17,16:16:02.903,1702,2618,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:02.903,1
1790,03-17,16:16:02.928,1702,27365,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:02.928,1
1791,03-17,16:16:03.001,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:16:03.001,1
1792,03-17,16:16:03.002,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:16:03.002,18
1793,03-17,16:16:03.104,1702,1820,Informativo,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,2024-03-17 16:16:03.104,3
1794,03-17,16:16:03.104,1702,1820,Informativo,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,2024-03-17 16:16:03.104,3
1795,03-17,16:16:03.104,1702,1820,Informativo,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",2024-03-17 16:16:03.104,4
1796,03-17,16:16:03.351,1702,8303,Informativo,PowerManagerService,"release:lock=149977903, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0",E108,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",2024-03-17 16:16:03.351,7
1797,03-17,16:16:03.352,1702,8303,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:03.352,1
1798,03-17,16:16:03.352,1702,3693,Informativo,PowerManagerService,"release:lock=155645244, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0",E108,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",2024-03-17 16:16:03.352,7
1799,03-17,16:16:03.354,1702,3693,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:03.354,1
1800,03-17,16:16:03.354,1702,27353,Informativo,PowerManagerService,"release:lock=191063310, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0",E108,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",2024-03-17 16:16:03.354,7
1801,03-17,16:16:03.355,1702,27353,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:03.355,1
1802,03-17,16:16:03.360,1702,17622,Informativo,PowerManagerService,"release:lock=173466309, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0",E108,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",2024-03-17 16:16:03.360,7
1803,03-17,16:16:03.361,1702,17622,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:03.361,1
1804,03-17,16:16:03.361,1702,17622,Informativo,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",2024-03-17 16:16:03.361,4
1805,03-17,16:16:03.405,1702,1820,Informativo,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,2024-03-17 16:16:03.405,3
1806,03-17,16:16:03.405,1702,1820,Informativo,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,2024-03-17 16:16:03.405,3
1807,03-17,16:16:03.405,1702,1820,Informativo,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",2024-03-17 16:16:03.405,4
1808,03-17,16:16:03.671,1702,17621,Advertencia,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:16:03.671,9
1809,03-17,16:16:03.691,1702,10454,Advertencia,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:16:03.691,9
1810,03-17,16:16:03.707,1702,1820,Informativo,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,2024-03-17 16:16:03.707,3
1811,03-17,16:16:03.707,1702,1820,Informativo,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,2024-03-17 16:16:03.707,3
1812,03-17,16:16:03.707,1702,1820,Informativo,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",2024-03-17 16:16:03.707,4
1813,03-17,16:16:04.094,1702,2105,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261988728, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:16:04.094,5
1814,03-17,16:16:04.095,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:04.095,1
1815,03-17,16:16:04.100,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:16:04.100,1
1816,03-17,16:16:04.105,1702,27353,Informativo,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,E69,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down true canceled false,2024-03-17 16:16:04.105,9
1817,03-17,16:16:04.105,1702,27353,Informativo,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1",E67,"interceptKeyBeforeQueueing: key <*> , result : <*>",2024-03-17 16:16:04.105,7
1818,03-17,16:16:04.106,1702,2105,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261988739, event=1, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:16:04.106,5
1819,03-17,16:16:04.107,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:04.107,1
1820,03-17,16:16:04.161,2227,2227,Informativo,PhoneStatusBar,resumeSuspendedAutohide,E113,resumeSuspendedAutohide,2024-03-17 16:16:04.161,1
1821,03-17,16:16:04.162,1702,17621,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261988799, event=0, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:16:04.162,5
1822,03-17,16:16:04.163,1702,17621,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:04.163,1
1823,03-17,16:16:04.165,1702,10454,Informativo,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,E68,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down false canceled false,2024-03-17 16:16:04.165,9
1824,03-17,16:16:04.165,1702,10454,Informativo,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1",E67,"interceptKeyBeforeQueueing: key <*> , result : <*>",2024-03-17 16:16:04.165,7
1825,03-17,16:16:04.165,2227,2318,Informativo,AudioManager,querySoundEffectsEnabled...,E102,querySoundEffectsEnabled...,2024-03-17 16:16:04.165,1
1826,03-17,16:16:04.185,1702,2105,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261988822, event=0, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:16:04.185,5
1827,03-17,16:16:04.186,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:04.186,1
