LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content,EventId,EventTemplate,datetime,content_length
1765,-,1132546059,2005-11-20,R25-M0-N2-C:J11-U11,2005-11-20-20.07.39.717185,R25-M0-N2-C:J11-U11,RAS,KERNEL,Informativo,"CE sym 28, at 0x1efc7020, mask 0x20",E18,"CE sym <*>, at <*>, mask <*>",2005-11-21 04:07:39,7
1766,-,1132549418,2005-11-20,R55-M1-N8-I:J18-U11,2005-11-20-21.03.38.769342,R55-M1-N8-I:J18-U11,RAS,KERNEL,Informativo,ciod: generated 128 core files for program /g/g90/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDbglV,E34,ciod: generated <*> core files for program <*>,2005-11-21 05:03:38,8
1767,-,1132549487,2005-11-20,R06-M1-N8-I:J18-U01,2005-11-20-21.04.47.799840,R06-M1-N8-I:J18-U01,RAS,KERNEL,Informativo,ciod: generated 128 core files for program /g/g90/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDbglV,E34,ciod: generated <*> core files for program <*>,2005-11-21 05:04:47,8
1768,KERNMNTF,1132575798,2005-11-21,R04-M1-N8-I:J18-U01,2005-11-21-04.23.18.419757,R04-M1-N8-I:J18-U01,RAS,KERNEL,Error,Lustre mount FAILED : bglio78 : block_id : location,E80,Lustre mount FAILED : bglio<*> : block_id : location,2005-11-21 12:23:18,9
1769,-,1132579592,2005-11-21,R10-M1-N0-I:J18-U11,2005-11-21-05.26.32.169664,R10-M1-N0-I:J18-U11,RAS,KERNEL,Informativo,"ciod: Received signal 15, code=0, errno=0, address=0x000001b0",E41,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",2005-11-21 13:26:32,7
1770,-,1132584089,2005-11-21,R26-M0-N0-I:J18-U11,2005-11-21-06.41.29.787206,R26-M0-N0-I:J18-U11,RAS,KERNEL,Informativo,MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),E82,MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),2005-11-21 14:41:29,10
1771,-,1132584495,2005-11-21,R26-M0-N0-I:J18-U11,2005-11-21-06.48.15.351050,R26-M0-N0-I:J18-U11,RAS,KERNEL,Informativo,MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),E82,MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),2005-11-21 14:48:15,10
1772,-,1132584963,2005-11-21,R26-M0-N0-I:J18-U11,2005-11-21-06.56.03.369673,R26-M0-N0-I:J18-U11,RAS,KERNEL,Informativo,MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),E82,MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),2005-11-21 14:56:03,10
1773,-,1132585070,2005-11-21,R26-M0-N0-I:J18-U11,2005-11-21-06.57.50.899596,R26-M0-N0-I:J18-U11,RAS,KERNEL,Informativo,MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),E82,MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),2005-11-21 14:57:50,10
1774,-,1132585230,2005-11-21,R26-M0-N0-I:J18-U11,2005-11-21-07.00.30.773283,R26-M0-N0-I:J18-U11,RAS,KERNEL,Informativo,MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),E82,MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),2005-11-21 15:00:30,10
1775,-,1132586440,2005-11-21,R26-M0-N0-I:J18-U11,2005-11-21-07.20.40.564558,R26-M0-N0-I:J18-U11,RAS,KERNEL,Informativo,MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),E82,MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),2005-11-21 15:20:40,10
1776,-,1132586451,2005-11-21,R26-M0-N0-I:J18-U11,2005-11-21-07.20.51.661738,R26-M0-N0-I:J18-U11,RAS,KERNEL,Informativo,MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),E82,MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),2005-11-21 15:20:51,10
1777,-,1132596009,2005-11-21,R16-M0-NC-I:J18-U01,2005-11-21-10.00.09.399765,R16-M0-NC-I:J18-U01,RAS,KERNEL,Informativo,"ciod: Received signal 15, code=0, errno=0, address=0x000001b2",E41,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",2005-11-21 18:00:09,7
1778,APPTO,1132600084,2005-11-21,R14-M0-NC-I:J18-U11,2005-11-21-11.08.04.944948,R14-M0-NC-I:J18-U11,RAS,APP,Error,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41554, Connection timed out",E31,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection timed out",2005-11-21 19:08:04,13
1779,APPRES,1132609258,2005-11-21,R13-M1-N4-I:J18-U11,2005-11-21-13.40.58.052836,R13-M1-N4-I:J18-U11,RAS,APP,Error,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52839, Connection reset by peer",E30,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer",2005-11-21 21:40:58,14
1780,-,1132609277,2005-11-21,R55-M0-NC-I:J18-U01,2005-11-21-13.41.17.863430,R55-M0-NC-I:J18-U01,RAS,KERNEL,Informativo,"ciod: Received signal 15, code=0, errno=0, address=0x0000044a",E41,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",2005-11-21 21:41:17,7
1781,APPRES,1132609304,2005-11-21,R22-M0-N0-I:J18-U01,2005-11-21-13.41.44.752517,R22-M0-N0-I:J18-U01,RAS,APP,Error,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52930, Connection reset by peer",E30,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer",2005-11-21 21:41:44,14
1782,-,1132609314,2005-11-21,R36-M1-N4-I:J18-U11,2005-11-21-13.41.54.797197,R36-M1-N4-I:J18-U11,RAS,KERNEL,Informativo,"ciod: Received signal 15, code=0, errno=0, address=0x0000044d",E41,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",2005-11-21 21:41:54,7
1783,APPRES,1132609342,2005-11-21,R65-M1-NC-I:J18-U11,2005-11-21-13.42.22.905034,R65-M1-NC-I:J18-U11,RAS,APP,Error,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:53387, Connection reset by peer",E30,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer",2005-11-21 21:42:22,14
1784,APPTO,1132613223,2005-11-21,R16-M1-NC-I:J18-U11,2005-11-21-14.47.03.703578,R16-M1-NC-I:J18-U11,RAS,APP,Error,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41060, Connection timed out",E31,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection timed out",2005-11-21 22:47:03,13
1785,APPRES,1132613769,2005-11-21,R66-M1-N8-I:J18-U01,2005-11-21-14.56.09.042983,R66-M1-N8-I:J18-U01,RAS,APP,Error,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41587, Connection reset by peer",E30,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer",2005-11-21 22:56:09,14
1786,-,1132675121,2005-11-22,R26-M1-N1-C:J02-U11,2005-11-22-07.58.41.090225,R26-M1-N1-C:J02-U11,RAS,KERNEL,Informativo,"CE sym 14, at 0x136cd5e0, mask 0x04",E18,"CE sym <*>, at <*>, mask <*>",2005-11-22 15:58:41,7
1787,-,1132841276,2005-11-24,R03-M1-NF-C:J07-U01,2005-11-24-06.07.56.407913,R03-M1-NF-C:J07-U01,RAS,KERNEL,Error,dbcr0=0x00000000 dbsr=0x00000000 ccr0=0x40002000,E56,dbcr0=<*> dbsr=<*> ccr0=<*>,2005-11-24 14:07:56,3
1788,APPSEV,1132853885,2005-11-24,R14-M0-N8-I:J18-U01,2005-11-24-09.38.05.459006,R14-M0-N8-I:J18-U01,RAS,APP,Error,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41534, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed",2005-11-24 17:38:05,14
1789,-,1132870645,2005-11-24,R77-M0-N4-I:J18-U01,2005-11-24-14.17.25.200932,R77-M0-N4-I:J18-U01,RAS,KERNEL,Informativo,"ciod: Received signal 15, code=0, errno=0, address=0x00001a12",E41,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",2005-11-24 22:17:25,7
1790,APPSEV,1132912103,2005-11-25,R45-M1-N0-I:J18-U01,2005-11-25-01.48.23.054823,R45-M1-N0-I:J18-U01,RAS,APP,Error,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:54780, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed",2005-11-25 09:48:23,14
1791,-,1132969138,2005-11-25,R76-M0-NC-I:J18-U11,2005-11-25-17.38.58.840897,R76-M0-NC-I:J18-U11,RAS,KERNEL,Informativo,"ciod: Received signal 15, code=0, errno=0, address=0x000001f8",E41,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",2005-11-26 01:38:58,7
1792,APPSEV,1133009333,2005-11-26,R54-M0-N0-I:J18-U01,2005-11-26-04.48.53.869394,R54-M0-N0-I:J18-U01,RAS,APP,Error,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:60243, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed",2005-11-26 12:48:53,14
1793,-,1133011728,2005-11-26,R72-M1-NC-I:J18-U11,2005-11-26-05.28.48.120288,R72-M1-NC-I:J18-U11,RAS,KERNEL,Informativo,"ciod: Received signal 15, code=0, errno=0, address=0x000001f5",E41,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",2005-11-26 13:28:48,7
1794,-,1133011767,2005-11-26,R01-M1-NC-I:J18-U11,2005-11-26-05.29.27.205468,R01-M1-NC-I:J18-U11,RAS,KERNEL,Informativo,"ciod: Received signal 15, code=0, errno=0, address=0x000001f2",E41,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",2005-11-26 13:29:27,7
1795,APPSEV,1133044906,2005-11-26,R33-M1-N4-I:J18-U11,2005-11-26-14.41.46.876542,R33-M1-N4-I:J18-U11,RAS,APP,Error,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:47189, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed",2005-11-26 22:41:46,14
1796,-,1133051996,2005-11-26,R03-M1-NF-C:J07-U01,2005-11-26-16.39.56.330868,R03-M1-NF-C:J07-U01,RAS,KERNEL,Error,r24=0x0ffea4c8 r25=0x00000003 r26=0x0000000f r27=0xffffd000,E106,r24=<*> r25=<*> r26=<*> r27=<*>,2005-11-27 00:39:56,4
1797,-,1133052171,2005-11-26,R14-M1-NC-I:J18-U01,2005-11-26-16.42.51.171566,R14-M1-NC-I:J18-U01,RAS,KERNEL,Informativo,"ciod: Received signal 15, code=0, errno=0, address=0x000001f2",E41,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",2005-11-27 00:42:51,7
1798,-,1133150722,2005-11-27,R15-M0-N0-I:J18-U11,2005-11-27-20.05.22.588765,R15-M0-N0-I:J18-U11,RAS,KERNEL,Informativo,"ciod: Received signal 15, code=0, errno=0, address=0x000001f5",E41,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",2005-11-28 04:05:22,7
1799,-,1133280774,2005-11-29,R55-M0-N9-C:J06-U11,2005-11-29-08.12.54.614554,R55-M0-N9-C:J06-U11,RAS,KERNEL,Informativo,13 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 4562 seconds,E14,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds,2005-11-29 16:12:54,14
1800,-,1133306285,2005-11-29,R60-M0-N4-I:J18-U01,2005-11-29-15.18.05.050463,R60-M0-N4-I:J18-U01,RAS,KERNEL,Informativo,"ciod: Received signal 15, code=0, errno=0, address=0x000001f2",E41,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",2005-11-29 23:18:05,7
1801,-,1133306326,2005-11-29,R21-M0-N8-I:J18-U01,2005-11-29-15.18.46.642475,R21-M0-N8-I:J18-U01,RAS,KERNEL,Informativo,"ciod: Received signal 15, code=0, errno=0, address=0x000001f2",E41,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",2005-11-29 23:18:46,7
1802,-,1133310116,2005-11-29,R67-M1-N7,2005-11-29-16.21.56.855025,R67-M1-N7,,DISCOVERY,Informativo,"Node card VPD check: U01 node in processor card slot J05 do not match. VPD ecid 04D37DF2DE7BFFFF0D081AF0DAD2, found 04DD80740E2FFFFF0A0C19D0CEBD",E93,"Node card VPD check: U<*> node in processor card slot J<*> do not match. VPD ecid <*>, found <*>",2005-11-30 00:21:56,19
1803,-,1133317778,2005-11-29,R01-M1-NC-I:J18-U01,2005-11-29-18.29.38.531250,R01-M1-NC-I:J18-U01,RAS,KERNEL,Informativo,"ciod: Received signal 15, code=0, errno=0, address=0x000001f5",E41,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",2005-11-30 02:29:38,7
1804,-,1133367847,2005-11-30,R74-M1-NB-C:J02-U11,2005-11-30-08.24.07.024349,R74-M1-NB-C:J02-U11,RAS,KERNEL,Informativo,"CE sym 1, at 0x01d7eaa0, mask 0x02",E18,"CE sym <*>, at <*>, mask <*>",2005-11-30 16:24:07,7
1805,-,1133409475,2005-11-30,R15-M1-NC-I:J18-U01,2005-11-30-19.57.55.220367,R15-M1-NC-I:J18-U01,RAS,APP,Error,ciod: LOGIN chdir(/g/g0/spelce1/Linpack_SWL) failed: No such file or directory,E37,ciod: LOGIN chdir(<*>) failed: No such file or directory,2005-12-01 03:57:55,9
1806,-,1133409779,2005-11-30,R13-M1-NC-I:J18-U01,2005-11-30-20.02.59.033978,R13-M1-NC-I:J18-U01,RAS,APP,Error,ciod: LOGIN chdir(/g/g0/spelce1/Linpack_SWL) failed: No such file or directory,E37,ciod: LOGIN chdir(<*>) failed: No such file or directory,2005-12-01 04:02:59,9
1807,-,1133447694,2005-12-01,R11-M1-ND-C:J08-U01,2005-12-01-06.34.54.203650,R11-M1-ND-C:J08-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:34:54,25
1808,-,1133447703,2005-12-01,R11-M1-NA-C:J13-U01,2005-12-01-06.35.03.376951,R11-M1-NA-C:J13-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:35:03,25
1809,-,1133447722,2005-12-01,R11-M1-NF-C:J07-U01,2005-12-01-06.35.22.172118,R11-M1-NF-C:J07-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:35:22,25
1810,-,1133447728,2005-12-01,R06-M0-N3-C:J13-U11,2005-12-01-06.35.28.126758,R06-M0-N3-C:J13-U11,RAS,KERNEL,Informativo,"10722 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:35:28,24
1811,-,1133447738,2005-12-01,R10-M0-N7-C:J08-U11,2005-12-01-06.35.38.328553,R10-M0-N7-C:J08-U11,RAS,KERNEL,Informativo,"10740 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:35:38,24
1812,-,1133447761,2005-12-01,R17-M0-N8-C:J09-U11,2005-12-01-06.36.01.057694,R17-M0-N8-C:J09-U11,RAS,KERNEL,Informativo,"10744 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:36:01,24
1813,-,1133447763,2005-12-01,R06-M0-N7-C:J05-U01,2005-12-01-06.36.03.872611,R06-M0-N7-C:J05-U01,RAS,KERNEL,Informativo,"10700 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:36:03,24
1814,-,1133447776,2005-12-01,R16-M0-N4-C:J07-U11,2005-12-01-06.36.16.876079,R16-M0-N4-C:J07-U11,RAS,KERNEL,Informativo,"10732 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:36:16,24
1815,-,1133447777,2005-12-01,R16-M0-N4-C:J06-U11,2005-12-01-06.36.17.847421,R16-M0-N4-C:J06-U11,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:36:17,25
1816,-,1133447789,2005-12-01,R07-M1-N0-C:J07-U01,2005-12-01-06.36.29.326116,R07-M1-N0-C:J07-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:36:29,25
1817,-,1133447940,2005-12-01,R36-M0-NB-C:J12-U01,2005-12-01-06.39.00.882940,R36-M0-NB-C:J12-U01,RAS,KERNEL,Informativo,"10655 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:39:00,24
1818,-,1133447941,2005-12-01,R13-M0-NA-C:J08-U01,2005-12-01-06.39.01.729708,R13-M0-NA-C:J08-U01,RAS,KERNEL,Informativo,"10650 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:39:01,24
1819,-,1133447958,2005-12-01,R13-M1-N9-C:J02-U11,2005-12-01-06.39.18.093254,R13-M1-N9-C:J02-U11,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:39:18,25
1820,-,1133447964,2005-12-01,R34-M0-N8-C:J06-U11,2005-12-01-06.39.24.979006,R34-M0-N8-C:J06-U11,RAS,KERNEL,Informativo,"10686 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:39:24,24
1821,-,1133448039,2005-12-01,R55-M1-N5-C:J04-U01,2005-12-01-06.40.39.460137,R55-M1-N5-C:J04-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:40:39,25
1822,-,1133448052,2005-12-01,R33-M1-N7-C:J12-U01,2005-12-01-06.40.52.287178,R33-M1-N7-C:J12-U01,RAS,KERNEL,Informativo,"10674 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:40:52,24
1823,-,1133448053,2005-12-01,R37-M0-N3-C:J11-U11,2005-12-01-06.40.53.513066,R37-M0-N3-C:J11-U11,RAS,KERNEL,Informativo,"10722 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:40:53,24
1824,-,1133448074,2005-12-01,R56-M0-NA-C:J12-U11,2005-12-01-06.41.14.286536,R56-M0-NA-C:J12-U11,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:41:14,25
1825,-,1133448080,2005-12-01,R56-M0-N1-C:J05-U11,2005-12-01-06.41.20.180521,R56-M0-N1-C:J05-U11,RAS,KERNEL,Informativo,"10730 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:41:20,24
1826,-,1133448086,2005-12-01,R37-M1-NE-C:J04-U11,2005-12-01-06.41.26.523789,R37-M1-NE-C:J04-U11,RAS,KERNEL,Informativo,"10686 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:41:26,24
1827,-,1133448090,2005-12-01,R50-M0-N9-C:J11-U01,2005-12-01-06.41.30.114225,R50-M0-N9-C:J11-U01,RAS,KERNEL,Informativo,"10692 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:41:30,24
1828,-,1133448110,2005-12-01,R56-M0-N9-C:J08-U01,2005-12-01-06.41.50.888337,R56-M0-N9-C:J08-U01,RAS,KERNEL,Informativo,"10660 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:41:50,24
1829,-,1133448160,2005-12-01,R37-M1-N0-C:J16-U11,2005-12-01-06.42.40.072946,R37-M1-N0-C:J16-U11,RAS,KERNEL,Informativo,"10752 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:42:40,24
1830,-,1133448166,2005-12-01,R32-M0-N4-C:J17-U11,2005-12-01-06.42.46.338885,R32-M0-N4-C:J17-U11,RAS,KERNEL,Informativo,"10732 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:42:46,24
1831,-,1133448168,2005-12-01,R57-M1-N0-C:J02-U01,2005-12-01-06.42.48.326640,R57-M1-N0-C:J02-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:42:48,25
1832,-,1133448168,2005-12-01,R32-M1-NC-C:J16-U11,2005-12-01-06.42.48.626892,R32-M1-NC-C:J16-U11,RAS,KERNEL,Informativo,"10676 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:42:48,24
1833,-,1133448263,2005-12-01,R52-M0-N5-C:J10-U01,2005-12-01-06.44.23.178101,R52-M0-N5-C:J10-U01,RAS,KERNEL,Informativo,"10752 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:44:23,24
1834,-,1133448278,2005-12-01,R52-M0-N1-C:J10-U11,2005-12-01-06.44.38.098317,R52-M0-N1-C:J10-U11,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:44:38,25
1835,-,1133448296,2005-12-01,R72-M0-NF-C:J15-U11,2005-12-01-06.44.56.029154,R72-M0-NF-C:J15-U11,RAS,KERNEL,Informativo,"10728 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:44:56,24
1836,-,1133448298,2005-12-01,R73-M1-N7-C:J04-U01,2005-12-01-06.44.58.829439,R73-M1-N7-C:J04-U01,RAS,KERNEL,Informativo,"10712 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:44:58,24
1837,-,1133448302,2005-12-01,R75-M0-N4-C:J12-U01,2005-12-01-06.45.02.528716,R75-M0-N4-C:J12-U01,RAS,KERNEL,Informativo,"10718 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:45:02,24
