LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate,datetime,content_length
1722,2015-07-29,19:30:28.163,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:30:28.163,11
1723,2015-07-29,19:30:38.084,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:30:38.084,7
1724,2015-07-29,19:30:38.183,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:48811,E40,Received connection request /<*>:<*>,2015-07-29 19:30:38.183,4
1725,2015-07-29,19:30:38.295,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:46083,E40,Received connection request /<*>:<*>,2015-07-29 19:30:38.295,4
1726,2015-07-29,19:30:41.426,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:30:41.426,4
1727,2015-07-29,19:30:41.635,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:30:41.635,2
1728,2015-07-29,19:30:41.637,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:30:41.637,7
1729,2015-07-29,19:30:44.766,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:30:44.766,4
1730,2015-07-29,19:30:48.107,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:30:48.107,7
1731,2015-07-29,19:30:48.107,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:48602,E40,Received connection request /<*>:<*>,2015-07-29 19:30:48.107,4
1732,2015-07-29,19:30:48.310,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:46110,E40,Received connection request /<*>:<*>,2015-07-29 19:30:48.310,4
1733,2015-07-29,19:30:48.317,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:30:48.317,7
1734,2015-07-29,19:30:51.658,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:30:51.658,4
1735,2015-07-29,19:30:54.996,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:46143,E40,Received connection request /<*>:<*>,2015-07-29 19:30:54.996,4
1736,2015-07-29,19:30:54.997,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:30:54.997,4
1737,2015-07-29,19:31:01.467,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:31:01.467,11
1738,2015-07-29,19:31:01.564,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:31:01.564,11
1739,2015-07-29,19:31:04.808,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:31:04.808,7
1740,2015-07-29,19:31:05.011,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:46170,E40,Received connection request /<*>:<*>,2015-07-29 19:31:05.011,4
1741,2015-07-29,19:31:05.018,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:31:05.018,11
1742,2015-07-29,19:31:08.148,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:48672,E40,Received connection request /<*>:<*>,2015-07-29 19:31:08.148,4
1743,2015-07-29,19:31:08.148,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:31:08.148,4
1744,2015-07-29,19:31:11.488,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:31:11.488,7
1745,2015-07-29,19:31:15.039,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:31:15.039,11
1746,2015-07-29,19:31:18.265,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:31:18.265,2
1747,2015-07-29,19:31:21.509,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:31:21.509,11
1748,2015-07-29,19:31:21.718,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:31:21.718,11
1749,2015-07-29,19:31:28.190,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:31:28.190,11
1750,2015-07-29,19:31:31.530,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:31:31.530,4
1751,2015-07-29,19:31:31.627,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:31:31.627,7
1752,2015-07-29,19:31:34.969,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:31:34.969,7
1753,2015-07-29,19:31:38.413,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:31:38.413,7
1754,2015-07-29,19:31:41.554,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:31:41.554,2
1755,2015-07-29,19:31:41.759,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:31:41.759,11
1756,2015-07-29,19:31:45.098,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:31:45.098,2
1757,2015-07-29,19:31:48.439,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:31:48.439,11
1758,2015-07-29,19:31:51.572,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:31:51.572,7
1759,2015-07-29,19:31:51.573,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:31:51.573,4
1760,2015-07-29,19:31:51.669,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:49076,E40,Received connection request /<*>:<*>,2015-07-29 19:31:51.669,4
1761,2015-07-29,19:31:55.114,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:31:55.114,11
1762,2015-07-29,19:31:58.253,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:31:58.253,11
1763,2015-07-29,19:31:58.342,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:31:58.342,2
1764,2015-07-29,19:32:05.143,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:32:05.143,11
1765,2015-07-29,19:32:05.145,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:32:05.145,2
1766,2015-07-29,19:32:11.710,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:32:11.710,4
1767,2015-07-29,19:32:11.814,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:46410,E40,Received connection request /<*>:<*>,2015-07-29 19:32:11.814,4
1768,2015-07-29,19:32:15.050,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:32:15.050,4
1769,2015-07-29,19:32:18.505,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:32:18.505,7
1770,2015-07-29,19:32:24.976,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:32:24.976,7
1771,2015-07-29,19:32:25.174,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:46458,E40,Received connection request /<*>:<*>,2015-07-29 19:32:25.174,4
1772,2015-07-29,19:32:25.185,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:32:25.185,7
1773,2015-07-29,19:32:28.407,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:49206,E40,Received connection request /<*>:<*>,2015-07-29 19:32:28.407,4
1774,2015-07-29,19:32:28.409,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:32:28.409,11
1775,2015-07-29,19:32:31.747,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:49218,E40,Received connection request /<*>:<*>,2015-07-29 19:32:31.747,4
1776,2015-07-29,19:32:35.205,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:32:35.205,7
1777,2015-07-29,19:32:38.423,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:32:38.423,7
1778,2015-07-29,19:32:38.536,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:32:38.536,2
1779,2015-07-29,19:32:41.677,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:32:41.677,4
1780,2015-07-29,19:32:41.684,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:32:41.684,11
1781,2015-07-29,19:32:45.020,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:32:45.020,4
1782,2015-07-29,19:32:45.025,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:32:45.025,2
1783,2015-07-29,19:32:45.108,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:32:45.108,7
1784,2015-07-29,19:32:45.216,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:32:45.216,7
1785,2015-07-29,19:32:48.442,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:49270,E40,Received connection request /<*>:<*>,2015-07-29 19:32:48.442,4
1786,2015-07-29,19:32:51.698,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:32:51.698,2
1787,2015-07-29,19:32:51.906,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:46563,E40,Received connection request /<*>:<*>,2015-07-29 19:32:51.906,4
1788,2015-07-29,19:32:58.378,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49095,E40,Received connection request /<*>:<*>,2015-07-29 19:32:58.378,4
1789,2015-07-29,19:32:58.464,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:32:58.464,7
1790,2015-07-29,19:32:58.471,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:49316,E40,Received connection request /<*>:<*>,2015-07-29 19:32:58.471,4
1791,2015-07-29,19:33:01.720,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:33:01.720,4
1792,2015-07-29,19:33:01.804,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:33:01.804,7
1793,2015-07-29,19:33:01.917,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:33:01.917,11
1794,2015-07-29,19:33:05.059,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:33:05.059,11
1795,2015-07-29,19:33:05.059,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:33:05.059,2
1796,2015-07-29,19:33:05.144,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:33:05.144,2
1797,2015-07-29,19:33:05.153,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:33:05.153,4
1798,2015-07-29,19:33:08.405,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:33:08.405,11
1799,2015-07-29,19:33:09.707,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:33:09.707,11
1800,2015-07-29,19:33:11.947,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:33:11.947,2
1801,2015-07-29,19:33:18.420,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49183,E40,Received connection request /<*>:<*>,2015-07-29 19:33:18.420,4
1802,2015-07-29,19:33:21.850,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:33:21.850,7
1803,2015-07-29,19:33:21.966,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:33:21.966,7
1804,2015-07-29,19:33:25.100,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:33:25.100,2
1805,2015-07-29,19:33:25.102,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49215,E40,Received connection request /<*>:<*>,2015-07-29 19:33:25.102,4
1806,2015-07-29,19:33:25.297,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:33:25.297,4
1807,2015-07-29,19:33:28.440,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:33:28.440,11
1808,2015-07-29,19:33:28.442,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:33:28.442,11
1809,2015-07-29,19:33:28.443,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:33:28.443,7
1810,2015-07-29,19:33:28.646,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:46694,E40,Received connection request /<*>:<*>,2015-07-29 19:33:28.646,4
1811,2015-07-29,19:33:31.786,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:33:31.786,4
1812,2015-07-29,19:33:31.872,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:33:31.872,2
1813,2015-07-29,19:33:35.217,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:33:35.217,11
1814,2015-07-29,19:33:38.666,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:33:38.666,11
1815,2015-07-29,19:33:41.895,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:33:41.895,2
1816,2015-07-29,19:33:45.140,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49283,E40,Received connection request /<*>:<*>,2015-07-29 19:33:45.140,4
1817,2015-07-29,19:33:45.235,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:33:45.235,4
1818,2015-07-29,19:33:48.482,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49300,E40,Received connection request /<*>:<*>,2015-07-29 19:33:48.482,4
1819,2015-07-29,19:33:51.917,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:33:51.917,4
1820,2015-07-29,19:33:51.917,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:33:51.917,11
1821,2015-07-29,19:33:55.162,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:33:55.162,2
1822,2015-07-29,19:33:55.163,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:33:55.163,7
1823,2015-07-29,19:33:55.368,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:33:55.368,7
1824,2015-07-29,19:33:58.503,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:33:58.503,4
1825,2015-07-29,19:34:02.048,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:02.048,7
1826,2015-07-29,19:34:05.182,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49361,E40,Received connection request /<*>:<*>,2015-07-29 19:34:05.182,4
1827,2015-07-29,19:34:05.388,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:05.388,11
1828,2015-07-29,19:34:08.523,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:08.523,11
1829,2015-07-29,19:34:08.526,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:34:08.526,2
1830,2015-07-29,19:34:11.864,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49396,E40,Received connection request /<*>:<*>,2015-07-29 19:34:11.864,4
1831,2015-07-29,19:34:15.209,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:15.209,7
1832,2015-07-29,19:34:15.295,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:15.295,11
1833,2015-07-29,19:34:18.635,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:49598,E40,Received connection request /<*>:<*>,2015-07-29 19:34:18.635,4
1834,2015-07-29,19:34:18.637,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:18.637,7
1835,2015-07-29,19:34:22.089,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:22.089,11
1836,2015-07-29,19:34:25.427,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:25.427,11
1837,2015-07-29,19:34:28.568,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:28.568,11
1838,2015-07-29,19:34:28.569,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:34:28.569,4
1839,2015-07-29,19:34:28.761,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:34:28.761,2
1840,2015-07-29,19:34:31.903,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49480,E40,Received connection request /<*>:<*>,2015-07-29 19:34:31.903,4
1841,2015-07-29,19:34:31.906,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:31.906,11
1842,2015-07-29,19:34:31.913,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:34:31.913,4
1843,2015-07-29,19:34:32.107,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:46922,E40,Received connection request /<*>:<*>,2015-07-29 19:34:32.107,4
1844,2015-07-29,19:34:35.337,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:35.337,7
1845,2015-07-29,19:34:38.586,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:38.586,11
1846,2015-07-29,19:34:38.676,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:49670,E40,Received connection request /<*>:<*>,2015-07-29 19:34:38.676,4
1847,2015-07-29,19:34:38.787,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:38.787,11
1848,2015-07-29,19:34:41.927,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:41.927,11
1849,2015-07-29,19:34:41.929,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:34:41.929,2
1850,2015-07-29,19:34:41.936,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:34:41.936,2
1851,2015-07-29,19:34:42.129,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:42.129,11
1852,2015-07-29,19:34:45.265,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:34:45.265,2
1853,2015-07-29,19:34:48.617,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:48.617,7
1854,2015-07-29,19:34:48.696,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:48.696,7
